comuna_residencia,region_residencia,semana,Entero,Porc_label
Chanco,Región del Maule,24,492980,49.3
Chanco,Región del Maule,25,546565,54.7
Chanco,Región del Maule,26,600150,60.0
Chanco,Región del Maule,27,632301,63.2
Chanco,Región del Maule,28,718037,71.8
Chanco,Región del Maule,29,835923,83.6
Chanco,Región del Maule,30,910942,91.1
Chanco,Región del Maule,31,943093,94.3
Chanco,Región del Maule,32,1103847,110.4
Chanco,Región del Maule,33,1135998,113.6
Chanco,Región del Maule,34,1243168,124.3
Chanco,Región del Maule,36,1446790,144.7
Chanco,Región del Maule,37,1457507,145.8
Chanco,Región del Maule,38,1478941,147.9
Chanco,Región del Maule,39,1489658,149.0
Chanco,Región del Maule,40,1543243,154.3
Chanco,Región del Maule,41,1586111,158.6
Chanco,Región del Maule,42,1703997,170.4
Chanco,Región del Maule,43,1757582,175.8
Chanco,Región del Maule,44,1811167,181.1
Chepica,Región del Libertador General Bernardo OHiggins,12,37677,3.8
Chepica,Región del Libertador General Bernardo OHiggins,13,43956,4.4
Chepica,Región del Libertador General Bernardo OHiggins,14,87912,8.8
Chepica,Región del Libertador General Bernardo OHiggins,15,113030,11.3
Chepica,Región del Libertador General Bernardo OHiggins,16,270016,27.0
Chepica,Región del Libertador General Bernardo OHiggins,17,357928,35.8
Chepica,Región del Libertador General Bernardo OHiggins,18,489796,49.0
Chepica,Región del Libertador General Bernardo OHiggins,19,596546,59.7
Chepica,Región del Libertador General Bernardo OHiggins,20,791209,79.1
Chepica,Región del Libertador General Bernardo OHiggins,21,923077,92.3
Chepica,Región del Libertador General Bernardo OHiggins,22,1004710,100.5
Chepica,Región del Libertador General Bernardo OHiggins,23,1036107,103.6
Chepica,Región del Libertador General Bernardo OHiggins,24,1067504,106.8
Chepica,Región del Libertador General Bernardo OHiggins,25,1130298,113.0
Chepica,Región del Libertador General Bernardo OHiggins,26,1262166,126.2
Chepica,Región del Libertador General Bernardo OHiggins,27,1375196,137.5
Chepica,Región del Libertador General Bernardo OHiggins,28,1425432,142.5
Chepica,Región del Libertador General Bernardo OHiggins,29,1475667,147.6
Chepica,Región del Libertador General Bernardo OHiggins,30,1519623,152.0
Chepica,Región del Libertador General Bernardo OHiggins,31,1664050,166.4
Chepica,Región del Libertador General Bernardo OHiggins,32,1726845,172.7
Chepica,Región del Libertador General Bernardo OHiggins,33,1783359,178.3
Chepica,Región del Libertador General Bernardo OHiggins,34,1821036,182.1
Chepica,Región del Libertador General Bernardo OHiggins,35,1827316,182.7
Chepica,Región del Libertador General Bernardo OHiggins,36,1846154,184.6
Chepica,Región del Libertador General Bernardo OHiggins,37,1852433,185.2
Chepica,Región del Libertador General Bernardo OHiggins,38,1871272,187.1
Chepica,Región del Libertador General Bernardo OHiggins,39,1877551,187.8
Chepica,Región del Libertador General Bernardo OHiggins,40,1915228,191.5
Chepica,Región del Libertador General Bernardo OHiggins,41,1934066,193.4
Chepica,Región del Libertador General Bernardo OHiggins,42,1990581,199.1
Chepica,Región del Libertador General Bernardo OHiggins,43,2003140,200.3
Chepica,Región del Libertador General Bernardo OHiggins,44,2034537,203.5
Chepica,Región del Libertador General Bernardo OHiggins,45,2172684,217.3
Chiguayante,Región del Biobío,4,4387,0.4
Chiguayante,Región del Biobío,5,19741,2.0
Chiguayante,Región del Biobío,6,33999,3.4
Chiguayante,Región del Biobío,7,44966,4.5
Chiguayante,Región del Biobío,8,59224,5.9
Chiguayante,Región del Biobío,9,70191,7.0
Chiguayante,Región del Biobío,10,78965,7.9
Chiguayante,Región del Biobío,11,85545,8.6
Chiguayante,Región del Biobío,12,94319,9.4
Chiguayante,Región del Biobío,13,99803,10.0
Chiguayante,Región del Biobío,14,130511,13.1
Chiguayante,Región del Biobío,15,161220,16.1
Chiguayante,Región del Biobío,16,210572,21.1
Chiguayante,Región del Biobío,17,259925,26.0
Chiguayante,Región del Biobío,18,309278,30.9
Chiguayante,Región del Biobío,19,347664,34.8
Chiguayante,Región del Biobío,20,415661,41.6
Chiguayante,Región del Biobío,21,496819,49.7
Chiguayante,Región del Biobío,22,573591,57.4
Chiguayante,Región del Biobío,23,641588,64.2
Chiguayante,Región del Biobío,24,727133,72.7
Chiguayante,Región del Biobío,25,812678,81.3
Chiguayante,Región del Biobío,26,927835,92.8
Chiguayante,Región del Biobío,27,1061636,106.2
Chiguayante,Región del Biobío,28,1218469,121.8
Chiguayante,Región del Biobío,29,1304014,130.4
Chiguayante,Región del Biobío,30,1380785,138.1
Chiguayante,Región del Biobío,31,1491555,149.2
Chiguayante,Región del Biobío,32,1572713,157.3
Chiguayante,Región del Biobío,33,1652775,165.3
Chiguayante,Región del Biobío,34,1719675,172.0
Chiguayante,Región del Biobío,35,1817284,181.7
Chiguayante,Región del Biobío,36,1895152,189.5
Chiguayante,Región del Biobío,37,2004826,200.5
Chiguayante,Región del Biobío,38,2118886,211.9
Chiguayante,Región del Biobío,39,2251590,225.2
Chiguayante,Región del Biobío,40,2394165,239.4
Chiguayante,Región del Biobío,41,2578416,257.8
Chiguayante,Región del Biobío,42,2716605,271.7
Chiguayante,Región del Biobío,43,2888791,288.9
Chiguayante,Región del Biobío,44,2997368,299.7
Chiguayante,Región del Biobío,45,3110331,311.0
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,6,19527,2.0
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,31,78110,7.8
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,32,97637,9.8
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,34,292912,29.3
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,35,605351,60.5
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,36,644405,64.4
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,37,800625,80.1
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,38,820152,82.0
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,43,898262,89.8
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,44,1366921,136.7
Chile Chico,Región de Aysén del General Carlos Ibáñez del Campo,45,1679360,167.9
Chillán,Región del Ñuble,3,8055,0.8
Chillán,Región del Ñuble,4,49339,4.9
Chillán,Región del Ñuble,5,101700,10.2
Chillán,Región del Ñuble,6,165136,16.5
Chillán,Región del Ñuble,7,191820,19.2
Chillán,Región del Ñuble,8,204406,20.4
Chillán,Región del Ñuble,9,216993,21.7
Chillán,Región del Ñuble,10,223034,22.3
Chillán,Región del Ñuble,11,231090,23.1
Chillán,Región del Ñuble,12,262808,26.3
Chillán,Región del Ñuble,13,290499,29.0
Chillán,Región del Ñuble,14,320706,32.1
Chillán,Región del Ñuble,15,361487,36.1
Chillán,Región del Ñuble,16,416365,41.6
Chillán,Región del Ñuble,17,481311,48.1
Chillán,Región del Ñuble,18,528637,52.9
Chillán,Región del Ñuble,19,583011,58.3
Chillán,Región del Ñuble,20,654503,65.5
Chillán,Región del Ñuble,21,706863,70.7
Chillán,Región del Ñuble,22,738078,73.8
Chillán,Región del Ñuble,23,767782,76.8
Chillán,Región del Ñuble,24,814101,81.4
Chillán,Región del Ñuble,25,849343,84.9
Chillán,Región del Ñuble,26,926877,92.7
Chillán,Región del Ñuble,27,1046198,104.6
Chillán,Región del Ñuble,28,1160988,116.1
Chillán,Región del Ñuble,29,1265205,126.5
Chillán,Región del Ñuble,30,1346766,134.7
Chillán,Región del Ñuble,31,1408692,140.9
Chillán,Región del Ñuble,32,1455010,145.5
Chillán,Región del Ñuble,33,1517943,151.8
Chillán,Región del Ñuble,34,1578863,157.9
Chillán,Región del Ñuble,35,1652368,165.2
Chillán,Región del Ñuble,36,1728895,172.9
Chillán,Región del Ñuble,37,1784779,178.5
Chillán,Región del Ñuble,38,1869361,186.9
Chillán,Región del Ñuble,39,1959481,195.9
Chillán,Región del Ñuble,40,2074271,207.4
Chillán,Región del Ñuble,41,2183019,218.3
Chillán,Región del Ñuble,42,2301333,230.1
Chillán,Región del Ñuble,43,2413102,241.3
Chillán,Región del Ñuble,44,2608950,260.9
Chillán,Región del Ñuble,45,2737836,273.8
Chillán Viejo,Región del Ñuble,4,20694,2.1
Chillán Viejo,Región del Ñuble,5,73905,7.4
Chillán Viejo,Región del Ñuble,6,109380,10.9
Chillán Viejo,Región del Ñuble,7,135986,13.6
Chillán Viejo,Región del Ñuble,8,156680,15.7
Chillán Viejo,Región del Ñuble,9,165548,16.6
Chillán Viejo,Región del Ñuble,11,171461,17.1
Chillán Viejo,Región del Ñuble,12,201023,20.1
Chillán Viejo,Región del Ñuble,13,269016,26.9
Chillán Viejo,Región del Ñuble,14,310403,31.0
Chillán Viejo,Región del Ñuble,15,378396,37.8
Chillán Viejo,Región del Ñuble,16,440477,44.0
Chillán Viejo,Región del Ñuble,17,508470,50.8
Chillán Viejo,Región del Ñuble,18,552813,55.3
Chillán Viejo,Región del Ñuble,19,582375,58.2
Chillán Viejo,Región del Ñuble,20,659237,65.9
Chillán Viejo,Región del Ñuble,21,753836,75.4
Chillán Viejo,Región del Ñuble,22,762704,76.3
Chillán Viejo,Región del Ñuble,23,783398,78.3
Chillán Viejo,Región del Ñuble,24,824785,82.5
Chillán Viejo,Región del Ñuble,25,842522,84.3
Chillán Viejo,Región del Ñuble,26,919384,91.9
Chillán Viejo,Región del Ñuble,27,1037633,103.8
Chillán Viejo,Región del Ñuble,28,1067195,106.7
Chillán Viejo,Región del Ñuble,29,1149969,115.0
Chillán Viejo,Región del Ñuble,30,1197268,119.7
Chillán Viejo,Región del Ñuble,31,1280043,128.0
Chillán Viejo,Región del Ñuble,32,1306649,130.7
Chillán Viejo,Región del Ñuble,33,1339167,133.9
Chillán Viejo,Región del Ñuble,34,1374642,137.5
Chillán Viejo,Región del Ñuble,35,1407160,140.7
Chillán Viejo,Región del Ñuble,36,1421941,142.2
Chillán Viejo,Región del Ñuble,37,1466284,146.6
Chillán Viejo,Región del Ñuble,38,1540190,154.0
Chillán Viejo,Región del Ñuble,39,1599314,159.9
Chillán Viejo,Región del Ñuble,40,1664351,166.4
Chillán Viejo,Región del Ñuble,41,1741213,174.1
Chillán Viejo,Región del Ñuble,42,1812162,181.2
Chillán Viejo,Región del Ñuble,43,1909717,191.0
Chillán Viejo,Región del Ñuble,44,2036834,203.7
Chillán Viejo,Región del Ñuble,45,2119609,212.0
Chimbarongo,Región del Libertador General Bernardo OHiggins,5,7958,0.8
Chimbarongo,Región del Libertador General Bernardo OHiggins,8,10611,1.1
Chimbarongo,Región del Libertador General Bernardo OHiggins,11,18570,1.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,12,45098,4.5
Chimbarongo,Región del Libertador General Bernardo OHiggins,13,71626,7.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,14,90195,9.0
Chimbarongo,Región del Libertador General Bernardo OHiggins,15,119376,11.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,16,143251,14.3
Chimbarongo,Región del Libertador General Bernardo OHiggins,17,196307,19.6
Chimbarongo,Región del Libertador General Bernardo OHiggins,18,275891,27.6
Chimbarongo,Región del Libertador General Bernardo OHiggins,19,342211,34.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,20,374045,37.4
Chimbarongo,Región del Libertador General Bernardo OHiggins,21,419143,41.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,22,472199,47.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,23,511991,51.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,24,551783,55.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,25,559741,56.0
Chimbarongo,Región del Libertador General Bernardo OHiggins,26,594228,59.4
Chimbarongo,Región del Libertador General Bernardo OHiggins,27,618103,61.8
Chimbarongo,Región del Libertador General Bernardo OHiggins,28,639325,63.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,29,668506,66.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,30,700340,70.0
Chimbarongo,Región del Libertador General Bernardo OHiggins,31,726868,72.7
Chimbarongo,Región del Libertador General Bernardo OHiggins,32,787882,78.8
Chimbarongo,Región del Libertador General Bernardo OHiggins,33,822368,82.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,34,864813,86.5
Chimbarongo,Región del Libertador General Bernardo OHiggins,35,907258,90.7
Chimbarongo,Región del Libertador General Bernardo OHiggins,36,968272,96.8
Chimbarongo,Región del Libertador General Bernardo OHiggins,37,989495,98.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,38,1013370,101.3
Chimbarongo,Región del Libertador General Bernardo OHiggins,39,1016023,101.6
Chimbarongo,Región del Libertador General Bernardo OHiggins,40,1018676,101.9
Chimbarongo,Región del Libertador General Bernardo OHiggins,41,1031940,103.2
Chimbarongo,Región del Libertador General Bernardo OHiggins,42,1045204,104.5
Chimbarongo,Región del Libertador General Bernardo OHiggins,43,1077037,107.7
Chimbarongo,Región del Libertador General Bernardo OHiggins,44,1103565,110.4
Chimbarongo,Región del Libertador General Bernardo OHiggins,45,1124788,112.5
Cholchol,Región de la Araucanía,5,16206,1.6
Cholchol,Región de la Araucanía,7,24309,2.4
Cholchol,Región de la Araucanía,10,32412,3.2
Cholchol,Región de la Araucanía,11,40515,4.1
Cholchol,Región de la Araucanía,12,48618,4.9
Cholchol,Región de la Araucanía,13,56721,5.7
Cholchol,Región de la Araucanía,14,64825,6.5
Cholchol,Región de la Araucanía,15,186371,18.6
Cholchol,Región de la Araucanía,16,202577,20.3
Cholchol,Región de la Araucanía,19,210680,21.1
Cholchol,Región de la Araucanía,20,259298,25.9
Cholchol,Región de la Araucanía,21,299814,30.0
Cholchol,Región de la Araucanía,22,316020,31.6
Cholchol,Región de la Araucanía,23,324123,32.4
Cholchol,Región de la Araucanía,24,332226,33.2
Cholchol,Región de la Araucanía,27,356535,35.7
Cholchol,Región de la Araucanía,29,397050,39.7
Cholchol,Región de la Araucanía,30,494287,49.4
Cholchol,Región de la Araucanía,31,583421,58.3
Cholchol,Región de la Araucanía,32,648246,64.8
Cholchol,Región de la Araucanía,33,745483,74.5
Cholchol,Región de la Araucanía,34,834616,83.5
Cholchol,Región de la Araucanía,35,891338,89.1
Cholchol,Región de la Araucanía,36,988575,98.9
Cholchol,Región de la Araucanía,37,1255976,125.6
Cholchol,Región de la Araucanía,38,1563893,156.4
Cholchol,Región de la Araucanía,39,2025768,202.6
Cholchol,Región de la Araucanía,40,2171623,217.2
Cholchol,Región de la Araucanía,41,2285066,228.5
Cholchol,Región de la Araucanía,42,2503849,250.4
Cholchol,Región de la Araucanía,43,2657807,265.8
Cholchol,Región de la Araucanía,44,2884693,288.5
Cholchol,Región de la Araucanía,45,2973827,297.4
Chonchi,Región de Los Lagos,19,6245,0.6
Chonchi,Región de Los Lagos,29,18735,1.9
Chonchi,Región de Los Lagos,30,43714,4.4
Chonchi,Región de Los Lagos,31,74939,7.5
Chonchi,Región de Los Lagos,32,93674,9.4
Chonchi,Región de Los Lagos,33,474614,47.5
Chonchi,Región de Los Lagos,34,1030413,103.0
Chonchi,Región de Los Lagos,35,1511272,151.1
Chonchi,Región de Los Lagos,36,2010866,201.1
Chonchi,Región de Los Lagos,37,2266908,226.7
Chonchi,Región de Los Lagos,38,2460501,246.1
Chonchi,Región de Los Lagos,39,2616624,261.7
Chonchi,Región de Los Lagos,40,2741523,274.2
Chonchi,Región de Los Lagos,41,2841441,284.1
Chonchi,Región de Los Lagos,42,2972585,297.3
Chonchi,Región de Los Lagos,43,3103728,310.4
Chonchi,Región de Los Lagos,44,3197402,319.7
Chonchi,Región de Los Lagos,45,3409730,341.0
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,12,17159,1.7
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,33,34317,3.4
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,34,240220,24.0
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,35,514756,51.5
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,36,652025,65.2
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,39,703500,70.4
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,40,875086,87.5
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,41,995196,99.5
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,42,1115305,111.5
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,43,1183940,118.4
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,44,1235415,123.5
Cisnes,Región de Aysén del General Carlos Ibáñez del Campo,45,1321208,132.1
Cobquecura,Región del Ñuble,20,18957,1.9
Cobquecura,Región del Ñuble,22,37915,3.8
Cobquecura,Región del Ñuble,24,75829,7.6
Cobquecura,Región del Ñuble,25,322275,32.2
Cobquecura,Región del Ñuble,26,341232,34.1
Cobquecura,Región del Ñuble,28,436019,43.6
Cobquecura,Región del Ñuble,29,492891,49.3
Cobquecura,Región del Ñuble,30,625592,62.6
Cobquecura,Región del Ñuble,31,663507,66.4
Cobquecura,Región del Ñuble,32,701422,70.1
Cobquecura,Región del Ñuble,34,720379,72.0
Cobquecura,Región del Ñuble,35,834123,83.4
Cobquecura,Región del Ñuble,36,853081,85.3
Cobquecura,Región del Ñuble,38,872038,87.2
Cobquecura,Región del Ñuble,42,909953,91.0
Cobquecura,Región del Ñuble,43,947867,94.8
Cobquecura,Región del Ñuble,45,1042654,104.3
Cochamó,Región de Los Lagos,7,24963,2.5
Cochamó,Región de Los Lagos,18,49925,5.0
Cochamó,Región de Los Lagos,19,74888,7.5
Cochamó,Región de Los Lagos,20,99850,10.0
Cochamó,Región de Los Lagos,21,124813,12.5
Cochamó,Región de Los Lagos,23,274588,27.5
Cochamó,Región de Los Lagos,24,299551,30.0
Cochamó,Región de Los Lagos,28,349476,34.9
Cochamó,Región de Los Lagos,29,399401,39.9
Cochamó,Región de Los Lagos,30,424363,42.4
Cochamó,Región de Los Lagos,35,474289,47.4
Cochamó,Región de Los Lagos,37,649026,64.9
Cochamó,Región de Los Lagos,38,673989,67.4
Cochamó,Región de Los Lagos,40,973540,97.4
Cochamó,Región de Los Lagos,41,1173240,117.3
Cochamó,Región de Los Lagos,42,1223165,122.3
Cochamó,Región de Los Lagos,43,1248128,124.8
Cochamó,Región de Los Lagos,44,1572641,157.3
Cochamó,Región de Los Lagos,45,1647529,164.8
Cochrane,Región de Aysén del General Carlos Ibáñez del Campo,36,27137,2.7
Cochrane,Región de Aysén del General Carlos Ibáñez del Campo,40,81411,8.1
Cochrane,Región de Aysén del General Carlos Ibáñez del Campo,41,135685,13.6
Cochrane,Región de Aysén del General Carlos Ibáñez del Campo,44,678426,67.8
Cochrane,Región de Aysén del General Carlos Ibáñez del Campo,45,1302578,130.3
Codegua,Región del Libertador General Bernardo OHiggins,5,7094,0.7
Codegua,Región del Libertador General Bernardo OHiggins,11,14188,1.4
Codegua,Región del Libertador General Bernardo OHiggins,12,35471,3.5
Codegua,Región del Libertador General Bernardo OHiggins,13,70942,7.1
Codegua,Región del Libertador General Bernardo OHiggins,14,127696,12.8
Codegua,Región del Libertador General Bernardo OHiggins,15,191544,19.2
Codegua,Región del Libertador General Bernardo OHiggins,16,269580,27.0
Codegua,Región del Libertador General Bernardo OHiggins,17,411464,41.1
Codegua,Región del Libertador General Bernardo OHiggins,18,610102,61.0
Codegua,Región del Libertador General Bernardo OHiggins,19,723610,72.4
Codegua,Región del Libertador General Bernardo OHiggins,20,844211,84.4
Codegua,Región del Libertador General Bernardo OHiggins,21,1014472,101.4
Codegua,Región del Libertador General Bernardo OHiggins,22,1099603,110.0
Codegua,Región del Libertador General Bernardo OHiggins,23,1163451,116.3
Codegua,Región del Libertador General Bernardo OHiggins,24,1227299,122.7
Codegua,Región del Libertador General Bernardo OHiggins,25,1326617,132.7
Codegua,Región del Libertador General Bernardo OHiggins,26,1397560,139.8
Codegua,Región del Libertador General Bernardo OHiggins,27,1489784,149.0
Codegua,Región del Libertador General Bernardo OHiggins,28,1553632,155.4
Codegua,Región del Libertador General Bernardo OHiggins,29,1610386,161.0
Codegua,Región del Libertador General Bernardo OHiggins,30,1716799,171.7
Codegua,Región del Libertador General Bernardo OHiggins,31,1738082,173.8
Codegua,Región del Libertador General Bernardo OHiggins,32,1794835,179.5
Codegua,Región del Libertador General Bernardo OHiggins,33,1894154,189.4
Codegua,Región del Libertador General Bernardo OHiggins,34,1986379,198.6
Codegua,Región del Libertador General Bernardo OHiggins,35,2028944,202.9
Codegua,Región del Libertador General Bernardo OHiggins,36,2050227,205.0
Codegua,Región del Libertador General Bernardo OHiggins,37,2099886,210.0
Codegua,Región del Libertador General Bernardo OHiggins,38,2106981,210.7
Codegua,Región del Libertador General Bernardo OHiggins,39,2142452,214.2
Codegua,Región del Libertador General Bernardo OHiggins,40,2156640,215.7
Codegua,Región del Libertador General Bernardo OHiggins,41,2206300,220.6
Codegua,Región del Libertador General Bernardo OHiggins,42,2227582,222.8
Codegua,Región del Libertador General Bernardo OHiggins,43,2248865,224.9
Codegua,Región del Libertador General Bernardo OHiggins,44,2298524,229.9
Codegua,Región del Libertador General Bernardo OHiggins,45,2383655,238.4
Coelemu,Región del Ñuble,5,5936,0.6
Coelemu,Región del Ñuble,6,23746,2.4
Coelemu,Región del Ñuble,12,29682,3.0
Coelemu,Región del Ñuble,13,41555,4.2
Coelemu,Región del Ñuble,14,124666,12.5
Coelemu,Región del Ñuble,15,154348,15.4
Coelemu,Región del Ñuble,16,213713,21.4
Coelemu,Región del Ñuble,17,290888,29.1
Coelemu,Región del Ñuble,19,302760,30.3
Coelemu,Región del Ñuble,20,338379,33.8
Coelemu,Región del Ñuble,21,344316,34.4
Coelemu,Región del Ñuble,22,356189,35.6
Coelemu,Región del Ñuble,23,391808,39.2
Coelemu,Región del Ñuble,24,421490,42.1
Coelemu,Región del Ñuble,25,451172,45.1
Coelemu,Región del Ñuble,27,474918,47.5
Coelemu,Región del Ñuble,28,492728,49.3
Coelemu,Región del Ñuble,29,670822,67.1
Coelemu,Región del Ñuble,30,724251,72.4
Coelemu,Región del Ñuble,31,801425,80.1
Coelemu,Región del Ñuble,32,890472,89.0
Coelemu,Región del Ñuble,33,991392,99.1
Coelemu,Región del Ñuble,34,1009202,100.9
Coelemu,Región del Ñuble,35,1050757,105.1
Coelemu,Región del Ñuble,36,1110122,111.0
Coelemu,Región del Ñuble,37,1151677,115.2
Coelemu,Región del Ñuble,38,1175423,117.5
Coelemu,Región del Ñuble,39,1211042,121.1
Coelemu,Región del Ñuble,40,1228851,122.9
Coelemu,Región del Ñuble,41,1234788,123.5
Coelemu,Región del Ñuble,42,1252597,125.3
Coelemu,Región del Ñuble,43,1288216,128.8
Coelemu,Región del Ñuble,44,1335708,133.6
Coelemu,Región del Ñuble,45,1406946,140.7
Coihueco,Región del Ñuble,4,7048,0.7
Coihueco,Región del Ñuble,5,10573,1.1
Coihueco,Región del Ñuble,6,14097,1.4
Coihueco,Región del Ñuble,7,35242,3.5
Coihueco,Región del Ñuble,8,70485,7.0
Coihueco,Región del Ñuble,9,109251,10.9
Coihueco,Región del Ñuble,10,144493,14.4
Coihueco,Región del Ñuble,12,176211,17.6
Coihueco,Región del Ñuble,13,183260,18.3
Coihueco,Región del Ñuble,14,186784,18.7
Coihueco,Región del Ñuble,15,193833,19.4
Coihueco,Región del Ñuble,16,236123,23.6
Coihueco,Región del Ñuble,17,278414,27.8
Coihueco,Región del Ñuble,18,338326,33.8
Coihueco,Región del Ñuble,19,394714,39.5
Coihueco,Región del Ñuble,20,542731,54.3
Coihueco,Región del Ñuble,21,630837,63.1
Coihueco,Región del Ñuble,22,694273,69.4
Coihueco,Región del Ñuble,23,722467,72.2
Coihueco,Región del Ñuble,24,764758,76.5
Coihueco,Región del Ñuble,25,792952,79.3
Coihueco,Región del Ñuble,26,845815,84.6
Coihueco,Región del Ñuble,27,937445,93.7
Coihueco,Región del Ñuble,28,990308,99.0
Coihueco,Región del Ñuble,29,1170044,117.0
Coihueco,Región del Ñuble,30,1318062,131.8
Coihueco,Región del Ñuble,31,1540088,154.0
Coihueco,Región del Ñuble,32,1737445,173.7
Coihueco,Región del Ñuble,33,1850220,185.0
Coihueco,Región del Ñuble,34,1867841,186.8
Coihueco,Región del Ñuble,35,1906608,190.7
Coihueco,Región del Ñuble,36,1980617,198.1
Coihueco,Región del Ñuble,37,2061674,206.2
Coihueco,Región del Ñuble,38,2111013,211.1
Coihueco,Región del Ñuble,39,2188546,218.9
Coihueco,Región del Ñuble,40,2244934,224.5
Coihueco,Región del Ñuble,41,2269604,227.0
Coihueco,Región del Ñuble,42,2322467,232.2
Coihueco,Región del Ñuble,43,2435242,243.5
Coihueco,Región del Ñuble,44,2537445,253.7
Coihueco,Región del Ñuble,45,2625551,262.6
Coinco,Región del Libertador General Bernardo OHiggins,9,12770,1.3
Coinco,Región del Libertador General Bernardo OHiggins,11,38309,3.8
Coinco,Región del Libertador General Bernardo OHiggins,12,127698,12.8
Coinco,Región del Libertador General Bernardo OHiggins,13,268165,26.8
Coinco,Región del Libertador General Bernardo OHiggins,14,332014,33.2
Coinco,Región del Libertador General Bernardo OHiggins,15,370323,37.0
Coinco,Región del Libertador General Bernardo OHiggins,16,408632,40.9
Coinco,Región del Libertador General Bernardo OHiggins,17,485251,48.5
Coinco,Región del Libertador General Bernardo OHiggins,18,664028,66.4
Coinco,Región del Libertador General Bernardo OHiggins,19,868344,86.8
Coinco,Región del Libertador General Bernardo OHiggins,20,1021581,102.2
Coinco,Región del Libertador General Bernardo OHiggins,21,1174818,117.5
Coinco,Región del Libertador General Bernardo OHiggins,22,1264206,126.4
Coinco,Región del Libertador General Bernardo OHiggins,23,1417443,141.7
Coinco,Región del Libertador General Bernardo OHiggins,24,1481292,148.1
Coinco,Región del Libertador General Bernardo OHiggins,25,1494062,149.4
Coinco,Región del Libertador General Bernardo OHiggins,26,1506832,150.7
Coinco,Región del Libertador General Bernardo OHiggins,27,1596220,159.6
Coinco,Región del Libertador General Bernardo OHiggins,28,1698378,169.8
Coinco,Región del Libertador General Bernardo OHiggins,29,1774997,177.5
Coinco,Región del Libertador General Bernardo OHiggins,30,1800536,180.1
Coinco,Región del Libertador General Bernardo OHiggins,31,1826076,182.6
Coinco,Región del Libertador General Bernardo OHiggins,33,1902694,190.3
Coinco,Región del Libertador General Bernardo OHiggins,34,1928234,192.8
Coinco,Región del Libertador General Bernardo OHiggins,35,1941004,194.1
Coinco,Región del Libertador General Bernardo OHiggins,36,1953773,195.4
Coinco,Región del Libertador General Bernardo OHiggins,37,2017622,201.8
Coinco,Región del Libertador General Bernardo OHiggins,38,2030392,203.0
Coinco,Región del Libertador General Bernardo OHiggins,39,2081471,208.1
Coinco,Región del Libertador General Bernardo OHiggins,40,2094241,209.4
Coinco,Región del Libertador General Bernardo OHiggins,41,2170859,217.1
Coinco,Región del Libertador General Bernardo OHiggins,42,2260248,226.0
Coinco,Región del Libertador General Bernardo OHiggins,43,2324097,232.4
Coinco,Región del Libertador General Bernardo OHiggins,44,2336866,233.7
Coinco,Región del Libertador General Bernardo OHiggins,45,2349636,235.0
Colbún,Región del Maule,5,4432,0.4
Colbún,Región del Maule,6,22158,2.2
Colbún,Región del Maule,8,26590,2.7
Colbún,Región del Maule,11,39885,4.0
Colbún,Región del Maule,12,66475,6.6
Colbún,Región del Maule,13,106359,10.6
Colbún,Región del Maule,14,177266,17.7
Colbún,Región del Maule,15,226014,22.6
Colbún,Región del Maule,16,301352,30.1
Colbún,Región del Maule,17,421006,42.1
Colbún,Región del Maule,18,443164,44.3
Colbún,Región del Maule,19,483049,48.3
Colbún,Región del Maule,20,562819,56.3
Colbún,Región del Maule,21,642588,64.3
Colbún,Región del Maule,22,731221,73.1
Colbún,Región del Maule,23,775537,77.6
Colbún,Región del Maule,24,895192,89.5
